Date,Open,High,Low,Close,Adj Close,Volume,Normalized_Close
2022-08-30,108.970001,110.080002,107.129997,107.860001,106.56633,5129500,0.5334195687852241
2022-08-31,107.959999,108.010002,105.809998,106.449997,105.173225,8884800,0.5030184456458673
2022-09-01,105.800003,106.550003,103.800003,106.489998,105.212753,5590800,0.5038809079698732
2022-09-02,107.459999,108.150002,105.050003,105.739998,104.771828,7763800,0.4877101436638731
2022-09-06,105.440002,106.410004,103.68,105.150002,104.187233,9158900,0.4749892286538957
2022-09-07,105.080002,108.559998,105.0,108.480003,107.48674,7238300,0.5467874437335558
2022-09-08,107.0,108.790001,106.080002,108.730003,107.734459,5628300,0.5521776985022226
2022-09-09,109.379997,111.690002,109.300003,110.970001,109.953941,5171500,0.6004743381074387
2022-09-12,111.379997,113.360001,111.379997,112.379997,111.351036,4836900,0.6308752887586433
2022-09-13,108.839996,108.910004,105.440002,105.720001,104.752007,5955600,0.4872789879654369
2022-09-14,106.129997,107.360001,105.150002,107.0,106.020294,4888700,0.5148770708199915
2022-09-15,106.150002,108.139999,104.830002,105.5,104.534027,6598900,0.4825355422079909
2022-09-16,104.07,105.290001,103.25,104.120003,103.166664,8000800,0.4527814005680075
2022-09-19,103.690002,107.370003,103.330002,107.209999,106.228371,5162300,0.5194048632646524
2022-09-20,103.82,104.440002,101.709999,102.419998,101.482224,10006600,0.4161275603359784
2022-09-21,102.669998,103.629997,99.769997,99.790001,98.876305,6279300,0.3594221448526613
2022-09-22,99.790001,100.209999,97.830002,98.550003,97.647667,9638800,0.3326865243221126
2022-09-23,96.919998,97.540001,95.339996,97.019997,96.131668,9026500,0.2996980357717573
2022-09-26,96.089996,97.730003,95.709999,96.059998,95.180458,8521600,0.2789994790210959
2022-09-27,97.07,97.739998,95.0,96.290001,95.408356,9890300,0.2839585780913269
2022-09-28,97.110001,99.43,96.760002,98.699997,97.796288,9423300,0.335920547817198
2022-09-29,98.110001,98.110001,94.480003,95.330002,94.457146,19339200,0.2632600213406655
2022-09-30,83.300003,86.199997,82.5,83.120003,82.358948,48176100,0.0
2022-10-03,83.129997,86.470001,82.220001,85.400002,84.618065,19108200,0.0491591019292219
2022-10-04,87.699997,89.07,87.110001,88.639999,87.8284,15114800,0.1190167390480858
2022-10-05,87.489998,91.699997,87.150002,91.099998,90.265877,12732700,0.1720568244107476
2022-10-06,90.489998,92.639999,89.809998,90.169998,89.344383,9951900,0.1520050766713074
2022-10-07,88.540001,88.760002,86.690002,87.160004,86.361946,8554700,0.0871065386226739
2022-10-10,87.760002,87.779999,85.07,86.690002,85.896255,7991200,0.0769728165355423
2022-10-11,86.040001,88.25,85.75,87.989998,87.184349,11903200,0.1050020550885331
2022-10-12,88.0,88.879997,87.309998,88.510002,87.699593,8772900,0.1162138712514362
2022-10-13,86.389999,89.809998,86.050003,89.559998,88.739967,9335000,0.1388528550357601
2022-10-14,90.510002,90.879997,87.489998,87.550003,86.74839,7811700,0.095515314500775
2022-10-17,89.529999,90.690002,88.699997,89.970001,89.146225,8451900,0.1476929375394309
2022-10-18,92.599998,92.910004,89.150002,89.68,88.858879,7364700,0.1414402204467586
2022-10-19,88.260002,89.739998,87.760002,88.57,87.759041,5102000,0.1175074892738781
2022-10-20,89.470001,90.580002,86.610001,86.830002,86.034973,13500000,0.0799913592059955
2022-10-21,87.019997,88.779999,86.709999,88.5,87.689682,7976300,0.1159982179386514
2022-10-24,87.790001,88.839996,86.239998,88.010002,87.20417,8847100,0.1054333617141027
2022-10-25,88.029999,91.93,87.889999,91.720001,90.880203,8639900,0.1854247209200983
2022-10-26,90.779999,94.349998,90.699997,92.389999,91.54406,8648200,0.1998705605780872
2022-10-27,92.879997,93.480003,90.220001,90.540001,89.711006,8617900,0.1599827184119913
2022-10-28,91.199997,93.879997,90.459999,93.830002,92.970879,6022400,0.2309184927286649
2022-10-31,93.0,93.889999,92.68,92.68,91.831413,6426400,0.2061232776707597
2022-11-01,95.690002,96.459999,92.970001,93.769997,92.911423,7250700,0.2296247237790898
2022-11-02,93.129997,94.440002,90.190002,90.300003,89.473198,7176600,0.1548081169561095
2022-11-03,89.970001,91.610001,88.720001,90.400002,89.572289,6550300,0.156964197302557
2022-11-04,94.449997,98.230003,93.949997,95.790001,94.912933,12543300,0.2731780685539933
2022-11-07,96.309998,96.870003,92.669998,93.440002,92.584457,9094500,0.2225096952895451
2022-11-08,94.440002,96.029999,92.940002,93.75,92.891617,7017800,0.2291935680806536
2022-11-09,92.669998,93.900002,91.959999,92.099998,91.256721,6550900,0.1936178434854145
2022-11-10,96.330002,99.68,96.230003,99.489998,98.579056,9361000,0.352953774447204
2022-11-11,100.309998,107.209999,100.139999,106.089996,105.118622,12597500,0.4952564572179683
2022-11-14,105.199997,106.440002,104.32,104.389999,103.434189,7134900,0.4586027894740918
2022-11-15,107.989998,109.309998,105.529999,106.709999,105.732948,7242900,0.5086243537273192
2022-11-16,105.25,106.599998,104.769997,105.230003,104.266502,5998700,0.4767141317408883
2022-11-17,104.110001,105.400002,102.919998,105.360001,104.395309,5252900,0.4795170210985566
2022-11-18,107.629997,107.720001,104.169998,105.419998,104.454758,5498900,0.4808106175599795
2022-11-21,104.610001,105.480003,103.599998,103.830002,102.879318,4774800,0.4465286834753352
2022-11-22,104.620003,106.160004,103.839996,105.970001,104.999733,5313200,0.4926692427341037
2022-11-23,106.0,106.980003,105.230003,106.650002,105.6735,3873100,0.5073307572658963
2022-11-25,106.449997,107.18,105.559998,105.959999,104.989815,3426100,0.4924535894213186
2022-11-28,105.25,106.300003,104.650002,104.959999,103.99897,6967400,0.4708925703466518
2022-11-29,105.370003,106.82,105.120003,106.25,105.277161,8494400,0.4987063065139914
2022-11-30,107.080002,109.690002,105.449997,109.690002,108.685669,16251000,0.5728762552528841
2022-12-01,110.089996,111.860001,109.550003,111.110001,110.092659,7822900,0.6034928807778921
2022-12-02,108.650002,112.709999,108.339996,112.199997,111.513908,5892000,0.6269943053252027
2022-12-05,111.019997,111.129997,109.190002,109.620003,108.949699,6220100,0.5713670054786766
2022-12-06,109.650002,110.529999,106.75,107.93,107.270027,7086100,0.5349288185594321
2022-12-07,107.32,109.120003,107.059998,108.330002,107.667587,5751500,0.543553269311337
2022-12-08,108.599998,111.489998,108.459999,111.360001,110.679054,6192800,0.6088831355465589
2022-12-09,110.220001,111.379997,109.260002,109.419998,108.750916,5677700,0.567054693858648
2022-12-12,110.099998,112.169998,109.709999,112.07,111.384712,6426000,0.6241914375285535
2022-12-13,115.610001,116.449997,111.25,112.849998,112.159943,8655300,0.6410089892847557
2022-12-14,113.699997,114.120003,110.230003,111.449997,110.768501,7528500,0.6108235410192027
2022-12-15,109.190002,109.620003,107.730003,108.510002,107.846481,7500700,0.5474342527447771
2022-12-16,106.870003,107.610001,105.120003,105.949997,105.302132,14083600,0.492237936108534
2022-12-19,104.989998,105.510002,102.449997,103.050003,102.419868,10620300,0.4297111101581143
2022-12-20,103.0,103.400002,101.68,103.209999,102.578888,17147900,0.4331607869659843
2022-12-21,116.760002,119.18,115.339996,115.779999,115.072029,32777300,0.7041827967345493
2022-12-22,114.290001,116.82,114.059998,116.709999,115.996338,17147600,0.7242345444739895
2022-12-23,116.110001,117.169998,115.779999,116.25,115.539154,6603700,0.7143164972606617
2022-12-27,116.470001,118.199997,115.82,117.559998,116.841141,6661100,0.7425613891264371
2022-12-28,117.580002,118.239998,114.959999,114.980003,114.276924,5437800,0.6869340677188918
2022-12-29,116.080002,118.07,115.800003,117.349998,116.632423,4588600,0.7380335751207574
2022-12-30,116.559998,117.25,115.769997,117.010002,116.29451,4355500,0.7307029148794468
2023-01-03,118.550003,119.489998,117.440002,118.75,118.023865,8124800,0.7682190449473292
2023-01-04,119.959999,122.230003,119.529999,121.209999,120.468826,8550700,0.8212591303099912
2023-01-05,120.279999,122.339996,120.080002,120.620003,119.882439,6046700,0.8085382153000138
2023-01-06,122.0,125.360001,121.769997,124.529999,123.768517,10080700,0.8928417136378859
2023-01-09,125.0,126.610001,124.550003,124.849998,124.086571,9397900,0.8997412181807602
2023-01-10,125.209999,126.330002,124.370003,125.839996,125.070511,5899900,0.9210865839426424
2023-01-11,126.32,128.259995,126.010002,127.940002,127.157677,6989200,0.9663648533655578
2023-01-12,128.350006,128.460007,126.459999,127.889999,127.107971,8366400,0.9652867377287668
2023-01-13,126.660004,129.229996,126.660004,128.850006,128.062103,4856500,0.9859854669675808
2023-01-17,128.0,129.050003,127.830002,128.139999,127.356453,6172200,0.9706769924974336
2023-01-18,127.800003,128.589996,126.0,126.43,125.656906,6828800,0.933807671440772
2023-01-19,124.790001,125.440002,123.610001,124.529999,123.768517,5273500,0.8928417136378859
2023-01-20,124.68,126.639999,124.040001,126.620003,125.845741,5673200,0.937904329748016
2023-01-23,126.900002,128.75,126.540001,128.289993,127.505524,5581600,0.9739110159925196
2023-01-24,126.809998,128.009995,120.449997,126.830002,126.054459,5486200,0.942432122192677
2023-01-25,125.860001,127.010002,124.830002,126.82,126.044518,5933700,0.942216468879892
2023-01-26,128.460007,128.990005,126.010002,127.529999,126.750175,5838800,0.957524770861887
2023-01-27,127.07,128.580002,126.699997,127.529999,126.750175,5730000,0.957524770861887
2023-01-30,126.5,127.559998,126.209999,126.370003,125.597275,6494600,0.9325140749793492
2023-01-31,126.419998,127.849998,126.010002,127.330002,126.551399,7686900,0.9532126317300108
2023-02-01,127.900002,130.220001,126.220001,129.5,128.70813,6387900,1.0
2023-02-02,130.449997,131.309998,127.860001,129.059998,128.270813,5214500,0.9905131084851084
2023-02-03,126.790001,129.419998,126.440002,127.610001,126.829689,4930200,0.9592496955098984
2023-02-06,125.519997,126.099998,124.32,125.730003,124.961189,4666400,0.9187150227715626
2023-02-07,123.959999,125.93,123.25,125.330002,124.563629,5288900,0.9100905935806765
2023-02-08,123.379997,124.099998,121.800003,122.910004,122.158432,5877800,0.8579129705420203
2023-02-09,124.709999,125.019997,121.5,122.18,121.432892,5929000,0.8421733403734373
2023-02-10,121.510002,122.639999,120.540001,122.230003,121.48259,5195500,0.8432514560102278
2023-02-13,122.82,125.720001,122.459999,125.150002,124.384735,5689800,0.9062096101472364
2023-02-14,123.949997,126.360001,123.739998,126.199997,125.428307,4845900,0.9288485723705416
2023-02-15,124.900002,127.5,124.900002,127.480003,126.700493,5687900,0.9564468061522295
2023-02-16,125.43,127.209999,124.110001,124.379997,123.619438,4722200,0.8896075176546474
2023-02-17,123.709999,124.889999,123.440002,124.839996,124.076622,5161500,0.8995255648679752
2023-02-21,123.279999,124.0,120.980003,121.099998,120.359497,5110300,0.8188873966507586
2023-02-22,121.099998,121.400002,119.639999,119.900002,119.166832,5022000,0.7930142600052346
2023-02-23,120.760002,120.760002,118.550003,119.959999,119.226463,4101900,0.7943078564666575
2023-02-24,117.970001,118.739998,117.339996,118.040001,117.318207,4693000,0.752910742965335
2023-02-27,119.260002,119.82,118.32,118.529999,117.805206,4239800,0.7634755991898836
2023-02-28,118.739998,120.400002,117.849998,118.790001,118.063629,8414100,0.7690815072713351
2023-03-01,117.949997,119.790001,117.830002,118.580002,117.854912,4120500,0.7645537148266741
2023-03-02,117.550003,119.959999,117.550003,119.580002,118.848793,4443200,0.786114733901341
2023-03-03,120.129997,121.040001,119.019997,120.940002,120.543213,3871800,0.8154377198428886
2023-03-06,121.129997,121.989998,119.959999,120.169998,119.775734,5183800,0.7988356489113184
2023-03-07,120.199997,121.019997,119.230003,119.589996,119.197639,5345700,0.7863302147259734
2023-03-08,119.269997,120.040001,118.730003,119.860001,119.466751,4175200,0.7921517976812287
2023-03-09,120.080002,121.860001,117.550003,117.870003,117.483284,5635900,0.7492454128446795
2023-03-10,118.830002,118.989998,116.639999,117.489998,117.10453,5979600,0.7410521177912108
2023-03-13,115.82,118.290001,115.790001,116.860001,116.476601,6038200,0.7274687404572275
2023-03-14,119.0,119.489998,117.230003,119.0,118.609573,6050800,0.773609299715996
2023-03-15,116.32,118.629997,115.809998,118.169998,117.782295,6599200,0.7557136107619846
2023-03-16,116.860001,120.809998,116.610001,120.650002,120.254166,5658700,0.8091850243112351
2023-03-17,121.169998,121.730003,118.669998,120.389999,119.995018,12868900,0.8035790946687644
2023-03-20,120.989998,122.68,119.809998,121.199997,120.802353,7594100,0.8210434769972061
2023-03-21,123.5,126.059998,122.970001,125.610001,125.197891,15078800,0.916127657360564
2023-03-22,123.660004,125.260002,119.330002,119.5,119.107933,17625500,0.7843898092533297
2023-03-23,120.470001,123.269997,119.470001,120.970001,120.573112,7628100,0.816084528854109
2023-03-24,120.230003,121.0,119.32,120.709999,120.313965,6158800,0.8104786207726575
2023-03-27,121.019997,121.07,117.610001,117.809998,117.423477,6564200,0.7479516438951039
2023-03-28,117.949997,118.440002,116.849998,117.870003,117.483284,4461400,0.7492454128446795
2023-03-29,118.639999,120.57,118.489998,120.489998,120.094688,5644000,0.805735175015212
2023-03-30,121.029999,121.440002,119.339996,120.099998,119.705963,4578900,0.7973263775760917
2023-03-31,120.919998,122.709999,120.599998,122.639999,122.237633,5659400,0.8520913875867651
2023-04-03,122.5,122.849998,120.82,121.669998,121.270813,4838400,0.831177177523319
2023-04-04,121.379997,123.949997,121.360001,123.690002,123.284187,5895300,0.8747305222982229
2023-04-05,123.0,123.330002,120.559998,120.900002,120.503342,4331400,0.8145752790799015
2023-04-06,119.510002,120.489998,117.849998,120.220001,119.825577,4256900,0.7999137645481089
2023-04-10,119.300003,121.910004,119.129997,121.910004,121.510033,3731200,0.8363519514673534
2023-04-11,122.040001,124.080002,122.040001,123.300003,122.89547,4471000,0.8663217464201218
2023-04-12,124.760002,124.860001,123.220001,123.660004,123.254288,4524900,0.8740837348480208
2023-04-13,124.639999,126.669998,124.459999,126.43,126.015198,5355300,0.933807671440772
2023-04-14,127.0,127.489998,125.489998,125.949997,125.536774,4828700,0.9234583176018748
2023-04-17,126.029999,126.480003,125.129997,126.190002,125.775986,3917900,0.9286330699848904
2023-04-18,127.230003,127.279999,125.019997,126.209999,125.795921,3857700,0.929064225683326
2023-04-19,126.0,126.080002,124.919998,125.669998,125.25769,3547400,0.917421253821987
2023-04-20,124.800003,125.349998,123.709999,124.449997,124.041695,3891600,0.8911167889898741
2023-04-21,124.400002,125.68,123.620003,125.529999,125.118149,3651400,0.9144027327125528
2023-04-24,125.510002,127.129997,125.150002,127.089996,126.673027,3790900,0.9480378577859764
2023-04-25,126.529999,126.769997,124.050003,124.660004,124.251007,4383300,0.8956447539226877
2023-04-26,124.209999,124.980003,123.290001,123.839996,123.433693,4003200,0.8779645457933083
2023-04-27,124.440002,126.010002,123.139999,125.699997,125.28759,4252100,0.918068062833208
2023-04-28,125.150002,127.07,124.959999,126.720001,126.304245,4420700,0.9400603885334444
2023-05-01,126.919998,128.679993,126.860001,127.919998,127.500305,4112600,0.965933546739988
2023-05-02,127.150002,127.580002,125.169998,127.260002,126.842476,3831600,0.951703360394784
2023-05-03,125.489998,128.380005,123.669998,126.739998,126.324181,4560100,0.9404915442318806
2023-05-04,124.940002,125.190002,122.82,123.669998,123.264252,6177100,0.8742992156726532
2023-05-05,125.93,127.029999,125.220001,126.589996,126.174667,4887500,0.9372573482486426
2023-05-08,127.260002,127.690002,125.980003,126.879997,126.463722,3892600,0.9435100653413152
2023-05-09,125.269997,125.660004,124.169998,125.099998,124.68956,4082100,0.9051314729494266
2023-05-10,126.290001,126.459999,122.169998,123.510002,123.104782,5052600,0.8708495388647828
2023-05-11,123.449997,123.860001,121.900002,122.220001,121.819016,5923100,0.8430358026974432
2023-05-12,120.989998,121.199997,119.029999,120.209999,119.815605,6571800,0.7996981112353239
2023-05-15,119.82,119.989998,118.010002,119.830002,119.436852,5518200,0.7915049886700078
2023-05-16,117.5,117.839996,116.120003,116.480003,116.097847,8306400,0.7192755963308923
2023-05-17,116.379997,117.129997,115.25,116.980003,116.596207,7765400,0.730056105868226
2023-05-18,117.43,119.150002,116.849998,118.870003,118.480003,5970500,0.7708064319193464
2023-05-19,114.559998,115.489998,113.099998,114.760002,114.383492,11672400,0.6821906219614462
2023-05-22,112.849998,112.849998,110.019997,110.18,109.818512,12710300,0.5834411114774332
2023-05-23,109.769997,111.059998,108.190002,108.779999,108.423103,11790400,0.5532556632118801
2023-05-24,109.0,109.099998,107.199997,108.290001,107.934715,8503200,0.5426908069873311
2023-05-25,108.349998,108.970001,107.419998,107.480003,107.127373,6729800,0.5252264246588889
2023-05-26,107.0,108.449997,107.0,107.510002,107.157272,7911200,0.5258732336701102
2023-05-30,108.400002,108.879997,106.269997,106.519997,106.170517,9335200,0.5045277169810944
2023-05-31,105.699997,106.169998,104.830002,105.260002,104.914658,21465200,0.4773609407521091
2023-06-01,104.18,104.599998,102.900002,103.629997,103.290001,12025200,0.4422163718553067
2023-06-02,107.629997,108.419998,106.129997,107.779999,107.779999,11835000,0.5316946441372128
2023-06-05,107.879997,107.879997,105.18,105.199997,105.199997,7434000,0.4760671718025335
2023-06-06,105.489998,106.75,105.199997,106.190002,106.190002,7896300,0.4974126884915497
2023-06-07,106.040001,108.239998,105.419998,107.089996,107.089996,11123900,0.5168174762926352
2023-06-08,107.160004,107.519997,105.669998,106.199997,106.199997,9137600,0.4976281908772009
2023-06-09,105.910004,106.279999,105.349998,105.860001,105.860001,5795200,0.4902975306358903
2023-06-12,106.290001,106.849998,104.599998,106.830002,106.830002,7964600,0.5112117406993364
2023-06-13,107.139999,107.480003,106.290001,106.779999,106.779999,8460500,0.5101336250625459
2023-06-14,107.480003,113.400002,107.480003,112.860001,112.860001,17415500,0.6412246641585595
2023-06-15,111.830002,112.82,110.160004,112.410004,112.410004,10374200,0.6315222702580168
2023-06-16,114.0,114.760002,113.059998,113.589996,113.589996,14443700,0.6569641002779711
